gene,species,species_code,transcript_id,sequence_id,window_index,start,end,center,absolute_start,absolute_end,absolute_center,window_size,step_size,entropy_method,k,invalid_symbol_count,invalid_symbols,entropy,status,word_length,used_length
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,610,60900,61900,61400.0,60900,61900,61400.0,1000,100,jin,3,0,,0.9269690623431904,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,611,61000,62000,61500.0,61000,62000,61500.0,1000,100,jin,3,0,,0.9194896992042855,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,612,61100,62100,61600.0,61100,62100,61600.0,1000,100,jin,3,0,,0.9315367494754612,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,613,61200,62200,61700.0,61200,62200,61700.0,1000,100,jin,3,0,,0.9416281835958645,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,614,61300,62300,61800.0,61300,62300,61800.0,1000,100,jin,3,0,,0.9443935643363339,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,615,61400,62400,61900.0,61400,62400,61900.0,1000,100,jin,3,0,,0.9388953360280489,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,616,61500,62500,62000.0,61500,62500,62000.0,1000,100,jin,3,0,,0.9359264883079677,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,617,61600,62600,62100.0,61600,62600,62100.0,1000,100,jin,3,0,,0.9173035567086965,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,618,61700,62700,62200.0,61700,62700,62200.0,1000,100,jin,3,0,,0.9432903175366686,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,619,61800,62800,62300.0,61800,62800,62300.0,1000,100,jin,3,0,,0.944244500957922,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,620,61900,62900,62400.0,61900,62900,62400.0,1000,100,jin,3,0,,0.9499814374408935,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,621,62000,63000,62500.0,62000,63000,62500.0,1000,100,jin,3,0,,0.9532061278063849,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,622,62100,63100,62600.0,62100,63100,62600.0,1000,100,jin,3,0,,0.9576824410106748,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,623,62200,63200,62700.0,62200,63200,62700.0,1000,100,jin,3,0,,0.9661189969705314,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,624,62300,63300,62800.0,62300,63300,62800.0,1000,100,jin,3,0,,0.9602407970383474,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,625,62400,63400,62900.0,62400,63400,62900.0,1000,100,jin,3,0,,0.952693730283472,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,626,62500,63500,63000.0,62500,63500,63000.0,1000,100,jin,3,0,,0.9437693024882448,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,627,62600,63600,63100.0,62600,63600,63100.0,1000,100,jin,3,0,,0.9383103970053911,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,628,62700,63700,63200.0,62700,63700,63200.0,1000,100,jin,3,0,,0.9471593576187072,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,629,62800,63800,63300.0,62800,63800,63300.0,1000,100,jin,3,0,,0.9513528800439243,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,630,62900,63900,63400.0,62900,63900,63400.0,1000,100,jin,3,0,,0.9494805839764692,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,631,63000,64000,63500.0,63000,64000,63500.0,1000,100,jin,3,0,,0.9352448682773821,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,632,63100,64100,63600.0,63100,64100,63600.0,1000,100,jin,3,0,,0.9347281793758139,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,633,63200,64200,63700.0,63200,64200,63700.0,1000,100,jin,3,0,,0.9413352738955231,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,634,63300,64300,63800.0,63300,64300,63800.0,1000,100,jin,3,0,,0.9339319784196595,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,635,63400,64400,63900.0,63400,64400,63900.0,1000,100,jin,3,0,,0.9359264883079677,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,636,63500,64500,64000.0,63500,64500,64000.0,1000,100,jin,3,0,,0.9258985761227158,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,637,63600,64600,64100.0,63600,64600,64100.0,1000,100,jin,3,0,,0.952693730283472,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,638,63700,64700,64200.0,63700,64700,64200.0,1000,100,jin,3,0,,0.9489403670204438,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,639,63800,64800,64300.0,63800,64800,64300.0,1000,100,jin,3,0,,0.95471103739663,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,640,63900,64900,64400.0,63900,64900,64400.0,1000,100,jin,3,0,,0.9492378247081721,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,641,64000,65000,64500.0,64000,65000,64500.0,1000,100,jin,3,0,,0.9465657273156838,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,642,64100,65100,64600.0,64100,65100,64600.0,1000,100,jin,3,0,,0.944715972342415,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,643,64200,65200,64700.0,64200,65200,64700.0,1000,100,jin,3,0,,0.9329853085654894,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,644,64300,65300,64800.0,64300,65300,64800.0,1000,100,jin,3,0,,0.9328434264973176,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,645,64400,65400,64900.0,64400,65400,64900.0,1000,100,jin,3,0,,0.9359264883079677,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,646,64500,65500,65000.0,64500,65500,65000.0,1000,100,jin,3,0,,0.9309499693822688,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,647,64600,65600,65100.0,64600,65600,65100.0,1000,100,jin,3,0,,0.9640195197463776,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,648,64700,65700,65200.0,64700,65700,65200.0,1000,100,jin,3,0,,0.9636980405303827,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,649,64800,65800,65300.0,64800,65800,65300.0,1000,100,jin,3,0,,0.9572452587682729,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,650,64900,65900,65400.0,64900,65900,65400.0,1000,100,jin,3,0,,0.9613476148463196,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,651,65000,66000,65500.0,65000,66000,65500.0,1000,100,jin,3,0,,0.9480364057246389,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,652,65100,66100,65600.0,65100,66100,65600.0,1000,100,jin,3,0,,0.9432903175366686,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,653,65200,66200,65700.0,65200,66200,65700.0,1000,100,jin,3,0,,0.9401575051869094,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,654,65300,66300,65800.0,65300,66300,65800.0,1000,100,jin,3,0,,0.9397105715788654,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,655,65400,66400,65900.0,65400,66400,65900.0,1000,100,jin,3,0,,0.9511425287815162,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,656,65500,66500,66000.0,65500,66500,66000.0,1000,100,jin,3,0,,0.9545280587415537,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,657,65600,66600,66100.0,65600,66600,66100.0,1000,100,jin,3,0,,0.9571649411071953,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,658,65700,66700,66200.0,65700,66700,66200.0,1000,100,jin,3,0,,0.9642766945072053,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,659,65800,66800,66300.0,65800,66800,66300.0,1000,100,jin,3,0,,0.9611467133414822,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,660,65900,66900,66400.0,65900,66900,66400.0,1000,100,jin,3,0,,0.9657222147155936,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,661,66000,67000,66500.0,66000,67000,66500.0,1000,100,jin,3,0,,0.9689628659803668,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,662,66100,67100,66600.0,66100,67100,66600.0,1000,100,jin,3,0,,0.9475792758154303,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,663,66200,67200,66700.0,66200,67200,66700.0,1000,100,jin,3,0,,0.9383103970053911,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,664,66300,67300,66800.0,66300,67300,66800.0,1000,100,jin,3,0,,0.9373084409719343,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,665,66400,67400,66900.0,66400,67400,66900.0,1000,100,jin,3,0,,0.9425122038421018,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,666,66500,67500,67000.0,66500,67500,67000.0,1000,100,jin,3,0,,0.9391029710507629,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,667,66600,67600,67100.0,66600,67600,67100.0,1000,100,jin,3,0,,0.9535712975971317,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,668,66700,67700,67200.0,66700,67700,67200.0,1000,100,jin,3,0,,0.9605407263101974,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,669,66800,67800,67300.0,66800,67800,67300.0,1000,100,jin,3,0,,0.9640195197463776,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,670,66900,67900,67400.0,66900,67900,67400.0,1000,100,jin,3,0,,0.9575235970116281,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,671,67000,68000,67500.0,67000,68000,67500.0,1000,100,jin,3,0,,0.9588937111357542,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,672,67100,68100,67600.0,67100,68100,67600.0,1000,100,jin,3,0,,0.9413093159640754,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,673,67200,68200,67700.0,67200,68200,67700.0,1000,100,jin,3,0,,0.9489403670204438,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,674,67300,68300,67800.0,67300,68300,67800.0,1000,100,jin,3,0,,0.9540053232615208,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,675,67400,68400,67900.0,67400,68400,67900.0,1000,100,jin,3,0,,0.9485628212127192,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,676,67500,68500,68000.0,67500,68500,68000.0,1000,100,jin,3,0,,0.9279930309925128,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,677,67600,68600,68100.0,67600,68600,68100.0,1000,100,jin,3,0,,0.9174938697309756,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,678,67700,68700,68200.0,67700,68700,68200.0,1000,100,jin,3,0,,0.9359264883079677,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,679,67800,68800,68300.0,67800,68800,68300.0,1000,100,jin,3,0,,0.9392602901223411,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,680,67900,68900,68400.0,67900,68900,68400.0,1000,100,jin,3,0,,0.9423436476824985,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,681,68000,69000,68500.0,68000,69000,68500.0,1000,100,jin,3,0,,0.9603769194234101,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,682,68100,69100,68600.0,68100,69100,68600.0,1000,100,jin,3,0,,0.949387300628488,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,683,68200,69200,68700.0,68200,69200,68700.0,1000,100,jin,3,0,,0.9383494803738519,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,684,68300,69300,68800.0,68300,69300,68800.0,1000,100,jin,3,0,,0.9355312005040451,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,685,68400,69400,68900.0,68400,69400,68900.0,1000,100,jin,3,0,,0.9411812499878204,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,686,68500,69500,69000.0,68500,69500,69000.0,1000,100,jin,3,0,,0.9406011403618889,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,687,68600,69600,69100.0,68600,69600,69100.0,1000,100,jin,3,0,,0.9383103970053911,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,688,68700,69700,69200.0,68700,69700,69200.0,1000,100,jin,3,0,,0.9465657273156838,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,689,68800,69800,69300.0,68800,69800,69300.0,1000,100,jin,3,0,,0.9489403670204438,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,690,68900,69900,69400.0,68900,69900,69400.0,1000,100,jin,3,0,,0.9372487969524256,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,691,69000,70000,69500.0,69000,70000,69500.0,1000,100,jin,3,0,,0.9257885091935517,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,692,69100,70100,69600.0,69100,70100,69600.0,1000,100,jin,3,0,,0.9426230876618019,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,693,69200,70200,69700.0,69200,70200,69700.0,1000,100,jin,3,0,,0.9558981728656798,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,694,69300,70300,69800.0,69300,70300,69800.0,1000,100,jin,3,0,,0.9522500951084926,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,695,69400,70400,69900.0,69400,70400,69900.0,1000,100,jin,3,0,,0.9483602573945125,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,696,69500,70500,70000.0,69500,70500,70000.0,1000,100,jin,3,0,,0.9368012225090263,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,697,69600,70600,70100.0,69600,70600,70100.0,1000,100,jin,3,0,,0.9222224434972267,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,698,69700,70700,70200.0,69700,70700,70200.0,1000,100,jin,3,0,,0.9383279300880322,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,699,69800,70800,70300.0,69800,70800,70300.0,1000,100,jin,3,0,,0.9388352098357865,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,700,69900,70900,70400.0,69900,70900,70400.0,1000,100,jin,3,0,,0.9437914218071716,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,701,70000,71000,70500.0,70000,71000,70500.0,1000,100,jin,3,0,,0.9476308290032002,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,702,70100,71100,70600.0,70100,71100,70600.0,1000,100,jin,3,0,,0.9437693024882448,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,703,70200,71200,70700.0,70200,71200,70700.0,1000,100,jin,3,0,,0.9206032020716982,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,704,70300,71300,70800.0,70300,71300,70800.0,1000,100,jin,3,0,,0.9325063236139132,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,705,70400,71400,70900.0,70400,71400,70900.0,1000,100,jin,3,0,,0.9465330176696763,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,706,70500,71500,71000.0,70500,71500,71000.0,1000,100,jin,3,0,,0.9427714949930746,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,707,70600,71600,71100.0,70600,71600,71100.0,1000,100,jin,3,0,,0.9512751140552979,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,708,70700,71700,71200.0,70700,71700,71200.0,1000,100,jin,3,0,,0.9632126312102555,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,709,70800,71800,71300.0,70800,71800,71300.0,1000,100,jin,3,0,,0.9531971048872722,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,710,70900,71900,71400.0,70900,71900,71400.0,1000,100,jin,3,0,,0.9465657273156838,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,711,71000,72000,71500.0,71000,72000,71500.0,1000,100,jin,3,0,,0.9427714949930746,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,712,71100,72100,71600.0,71100,72100,71600.0,1000,100,jin,3,0,,0.9559505100380488,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,713,71200,72200,71700.0,71200,72200,71700.0,1000,100,jin,3,0,,0.9562580283014815,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,714,71300,72300,71800.0,71300,72300,71800.0,1000,100,jin,3,0,,0.9517154991265556,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,715,71400,72400,71900.0,71400,72400,71900.0,1000,100,jin,3,0,,0.9566828519308935,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,716,71500,72500,72000.0,71500,72500,72000.0,1000,100,jin,3,0,,0.94618665075137,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,717,71600,72600,72100.0,71600,72600,72100.0,1000,100,jin,3,0,,0.936255182704327,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,718,71700,72700,72200.0,71700,72700,72200.0,1000,100,jin,3,0,,0.9237677376230855,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,719,71800,72800,72300.0,71800,72800,72300.0,1000,100,jin,3,0,,0.9253869790486142,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,720,71900,72900,72400.0,71900,72900,72400.0,1000,100,jin,3,0,,0.9436856053405912,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,721,72000,73000,72500.0,72000,73000,72500.0,1000,100,jin,3,0,,0.9512751140552979,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,722,72100,73100,72600.0,72100,73100,72600.0,1000,100,jin,3,0,,0.9540960073713708,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,723,72200,73200,72700.0,72200,73200,72700.0,1000,100,jin,3,0,,0.9549138743192428,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,724,72300,73300,72800.0,72300,73300,72800.0,1000,100,jin,3,0,,0.9563580525710731,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,725,72400,73400,72900.0,72400,73400,72900.0,1000,100,jin,3,0,,0.9595754103041219,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,726,72500,73500,73000.0,72500,73500,73000.0,1000,100,jin,3,0,,0.9522500951084926,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,727,72600,73600,73100.0,72600,73600,73100.0,1000,100,jin,3,0,,0.9374246576190938,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,728,72700,73700,73200.0,72700,73700,73200.0,1000,100,jin,3,0,,0.9433834117488926,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,729,72800,73800,73300.0,72800,73800,73300.0,1000,100,jin,3,0,,0.9386593358757834,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,730,72900,73900,73400.0,72900,73900,73400.0,1000,100,jin,3,0,,0.9459237458027022,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,731,73000,74000,73500.0,73000,74000,73500.0,1000,100,jin,3,0,,0.9548640849146577,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,732,73100,74100,73600.0,73100,74100,73600.0,1000,100,jin,3,0,,0.9558301809909054,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,733,73200,74200,73700.0,73200,74200,73700.0,1000,100,jin,3,0,,0.9548640849146577,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,734,73300,74300,73800.0,73300,74300,73800.0,1000,100,jin,3,0,,0.9423070922350583,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,735,73400,74400,73900.0,73400,74400,73900.0,1000,100,jin,3,0,,0.9427409560599437,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,736,73500,74500,74000.0,73500,74500,74000.0,1000,100,jin,3,0,,0.939837104584397,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,737,73600,74600,74100.0,73600,74600,74100.0,1000,100,jin,3,0,,0.9563353551080817,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,738,73700,74700,74200.0,73700,74700,74200.0,1000,100,jin,3,0,,0.9552889085440697,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,739,73800,74800,74300.0,73800,74800,74300.0,1000,100,jin,3,0,,0.9524261140640652,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,740,73900,74900,74400.0,73900,74900,74400.0,1000,100,jin,3,0,,0.9404145640288116,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,741,74000,75000,74500.0,74000,75000,74500.0,1000,100,jin,3,0,,0.9408454783713723,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,742,74100,75100,74600.0,74100,75100,74600.0,1000,100,jin,3,0,,0.9470194071549646,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,743,74200,75200,74700.0,74200,75200,74700.0,1000,100,jin,3,0,,0.9521526813689573,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,744,74300,75300,74800.0,74300,75300,74800.0,1000,100,jin,3,0,,0.9476308290032002,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,745,74400,75400,74900.0,74400,75400,74900.0,1000,100,jin,3,0,,0.9269088905496606,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,746,74500,75500,75000.0,74500,75500,75000.0,1000,100,jin,3,0,,0.9503845452722741,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,747,74600,75600,75100.0,74600,75600,75100.0,1000,100,jin,3,0,,0.9544362376040816,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,748,74700,75700,75200.0,74700,75700,75200.0,1000,100,jin,3,0,,0.9455212378438386,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,749,74800,75800,75300.0,74800,75800,75300.0,1000,100,jin,3,0,,0.9355415894505335,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,750,74900,75900,75400.0,74900,75900,75400.0,1000,100,jin,3,0,,0.9442501305563084,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,751,75000,76000,75500.0,75000,76000,75500.0,1000,100,jin,3,0,,0.9416910954522829,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,752,75100,76100,75600.0,75100,76100,75600.0,1000,100,jin,3,0,,0.92640585587047,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,753,75200,76200,75700.0,75200,76200,75700.0,1000,100,jin,3,0,,0.939837104584397,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,754,75300,76300,75800.0,75300,76300,75800.0,1000,100,jin,3,0,,0.939837104584397,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,755,75400,76400,75900.0,75400,76400,75900.0,1000,100,jin,3,0,,0.9167191405685506,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,756,75500,76500,76000.0,75500,76500,76000.0,1000,100,jin,3,0,,0.9428059523044782,ok,4,259
BARD1,Homo sapiens,hs,NM_000465.4,Homo_sapiens_BARD1_locus,757,75600,76600,76100.0,75600,76600,76100.0,1000,100,jin,3,0,,0.9541169375548741,ok,4,259
